PID,MS Zoning,Lot Frontage,Lot Area,Overall Qual,Full Bath,Foundation,Year Built,Yr Sold,Neighborhood,Kitchen AbvGr,Bedroom AbvGr,SalePrice
923201020,RL,26.0,1421.0,5,1,CBlock,1965,2010,Mitchel,1,2,169.0
923202105,RL,28.0,940.0,5,2,PConc,2004,2010,Mitchel,1,3,173.5
923204150,RL,29.0,873.0,6,2,CBlock,1971,2010,Mitchel,2,4,139.0
923205015,RL,,1103.0,5,2,PConc,1999,2010,Mitchel,1,3,166.5
923225300,RM,,183.0,4,1,CBlock,1973,2010,MeadowV,1,3,83.5
923225390,RM,9.0,222.0,5,1,CBlock,1973,2010,MeadowV,1,2,119.5
923225440,RM,11.0,241.0,5,1,CBlock,1976,2010,MeadowV,1,3,85.0
923226250,RM,6.0,137.0,4,1,CBlock,1970,2010,MeadowV,1,3,76.0
923226320,RM,6.0,139.0,4,1,CBlock,1972,2010,MeadowV,1,1,75.5
923228270,RM,6.0,177.0,4,1,CBlock,1970,2010,MeadowV,1,3,88.25
923228370,RM,6.0,176.0,4,1,CBlock,1972,2010,MeadowV,1,3,85.5
923230190,RL,15.0,646.0,5,1,CBlock,1971,2010,Mitchel,1,3,130.0
923251080,RL,,2429.0,5,1,CBlock,1962,2010,Mitchel,1,3,157.9
923276030,RL,23.0,1197.0,5,1,CBlock,1984,2010,Mitchel,1,2,149.9
923276250,RL,21.0,715.0,5,4,PConc,1985,2010,Mitchel,2,4,159.0
923426070,RL,19.0,973.0,5,1,PConc,1991,2010,Mitchel,1,3,136.0
924100050,RL,21.0,980.0,5,2,CBlock,1969,2010,Mitchel,1,5,161.0
924151040,RL,23.0,919.0,8,2,PConc,1994,2010,Mitchel,1,3,285.0
924152030,RL,23.0,1204.0,6,2,PConc,1993,2010,Mitchel,1,3,231.0
526302110,RL,23.0,1208.0,6,1,CBlock,1956,2009,NAmes,1,2,124.5
526351100,RL,26.0,948.0,6,2,CBlock,1974,2009,NAmes,1,4,157.0
526355080,RL,23.0,1288.0,8,2,CBlock,1972,2009,NAmes,1,4,345.0
527105070,RL,27.0,946.0,6,2,PConc,1997,2009,Gilbert,1,3,189.5
527105130,RL,,1096.0,8,2,PConc,2003,2009,Gilbert,1,4,270.0
527107130,RL,18.0,780.0,7,2,PConc,1996,2009,Gilbert,1,3,189.0
527108070,RL,13.0,1384.0,9,2,PConc,2006,2009,Gilbert,1,3,377.5
527110020,RL,,792.0,7,2,PConc,1995,2009,Gilbert,1,3,168.5
527127100,RL,9.0,678.0,8,2,PConc,2004,2009,StoneBr,1,1,375.0
527131030,RL,12.0,526.0,8,2,PConc,2000,2009,StoneBr,1,2,278.0
527132090,RL,19.0,686.0,8,2,PConc,1998,2009,StoneBr,1,2,240.0
527146010,RL,17.0,744.0,8,2,PConc,1995,2009,StoneBr,1,2,239.5
527161040,RL,17.0,829.0,7,2,PConc,1998,2009,Gilbert,1,3,177.5
527162110,RL,23.0,942.0,7,2,PConc,1998,2009,Gilbert,1,3,185.0
527162120,RL,18.0,697.0,6,2,PConc,1998,2009,Gilbert,1,3,191.0
527163040,RL,18.0,728.0,6,2,PConc,1993,2009,Gilbert,1,3,178.0
527163070,RL,,907.0,6,2,PConc,1993,2009,Gilbert,1,3,185.0
527163130,RL,,818.0,6,2,PConc,1994,2009,Gilbert,1,3,181.316
527164020,RL,18.0,674.0,6,2,PConc,1993,2009,Gilbert,1,3,166.0
527164060,RL,,895.0,6,2,PConc,1992,2009,Gilbert,1,3,178.0
527164090,RL,20.0,755.0,6,2,PConc,1994,2009,Gilbert,1,3,174.0
527165130,RL,,859.0,6,2,PConc,1992,2009,Gilbert,1,3,173.0
527166010,RL,,1000.0,7,2,PConc,1999,2009,Gilbert,1,3,225.0
527180100,RL,30.0,1101.0,7,2,PConc,1990,2009,Gilbert,1,3,180.5
527182110,RL,,540.0,8,1,CBlock,1984,2009,StoneBr,1,1,187.5
527214050,RL,19.0,1619.0,9,2,PConc,2008,2009,StoneBr,1,1,501.837
527254020,RL,24.0,1100.0,8,2,PConc,2008,2009,StoneBr,1,3,372.5
527258020,RL,38.0,1501.0,7,2,PConc,2005,2009,StoneBr,1,3,260.0
527276160,RL,26.0,1106.0,5,2,PConc,1977,2009,Gilbert,1,3,185.0
527301320,RL,29.0,1208.0,7,2,CBlock,1980,2009,NWAmes,1,4,260.0
527302175,RL,15.0,1583.0,6,2,CBlock,1979,2009,NWAmes,1,3,181.0
527326040,RL,26.0,1106.0,7,2,CBlock,1977,2009,NWAmes,1,3,82.5
527326150,RL,,1545.0,6,2,CBlock,1977,2009,NWAmes,1,3,215.0
527352150,RL,,1231.0,7,2,CBlock,1978,2009,NWAmes,1,4,154.0
527353020,RL,24.0,1015.0,6,2,PConc,1978,2009,NWAmes,1,3,200.0
527353060,RL,,1151.0,7,2,CBlock,1980,2009,NWAmes,1,4,249.0
527354100,RL,,1311.0,7,2,CBlock,1980,2009,NWAmes,1,3,187.5
527354200,RL,24.0,1030.0,6,2,PConc,1978,2009,NWAmes,1,3,184.0
527355150,RL,24.0,892.0,8,2,PConc,1981,2009,NWAmes,1,4,278.0
527356040,,25.0,1104.0,7,2,CBlock,1978,2009,NWAmes,1,3,157.0
527359050,RL,24.0,966.0,7,2,CBlock,1976,2009,NWAmes,1,3,152.0
527359180,RL,,957.0,5,2,CBlock,1976,2009,NWAmes,1,4,197.5
527364030,FV,21.0,650.0,7,2,PConc,2003,2009,Somerst,1,3,240.9
527365030,FV,23.0,744.0,8,2,PConc,2009,2009,Somerst,1,3,263.435
527366030,FV,,697.0,8,2,PConc,2000,2009,Somerst,1,3,220.0
527368010,FV,,787.0,8,2,PConc,2002,2009,Somerst,1,3,235.0
527375100,RL,,871.0,5,2,CBlock,1975,2009,NWAmes,1,3,213.0
527375180,RL,24.0,942.0,6,2,CBlock,1974,2009,NWAmes,1,3,167.9
527375210,RL,26.0,1027.0,7,2,CBlock,1975,2009,NWAmes,1,3,158.0
527376100,,24.0,942.0,6,2,CBlock,1974,2009,NWAmes,1,3,165.0
527378140,RL,,971.0,6,2,CBlock,1972,2009,NWAmes,1,3,158.0
527401160,RL,18.0,836.0,5,2,CBlock,1974,2009,NAmes,2,4,136.0
527402220,RL,,813.0,5,1,CBlock,1970,2009,NAmes,1,3,148.5
527403040,RL,19.0,737.0,6,1,CBlock,1969,2009,NAmes,1,3,156.0
527404020,,,727.0,5,1,CBlock,1970,2009,NAmes,1,2,128.0
527404030,RL,,791.0,5,1,CBlock,1971,2009,NAmes,1,3,143.0
527405130,RL,18.0,654.0,4,1,CBlock,1970,2009,NAmes,1,3,76.5
527405160,RL,18.0,647.0,4,1,CBlock,1970,2009,NAmes,1,3,120.5
527405180,RL,21.0,754.0,4,1,CBlock,1970,2009,NAmes,1,3,124.5
527425060,RL,21.0,975.0,4,1,CBlock,1971,2009,NAmes,1,2,97.0
527425110,RL,18.0,836.0,4,1,CBlock,1971,2009,NAmes,1,3,130.0
527450280,RM,6.0,156.0,6,1,CBlock,1973,2009,BrDale,1,2,111.0
527451110,RM,7.0,220.0,5,1,CBlock,1970,2009,BrDale,1,3,125.0
527451320,RM,6.0,156.0,5,2,CBlock,1971,2009,BrDale,1,3,112.0
527451540,RM,6.0,156.0,6,1,CBlock,1972,2009,BrDale,1,2,97.0
527451640,,6.0,156.0,6,1,CBlock,1972,2009,BrDale,1,2,118.0
527451650,RM,6.0,156.0,5,2,CBlock,1972,2009,BrDale,1,3,119.5
527452060,RL,,458.0,6,2,CBlock,1976,2009,NPkVill,1,2,143.75
527453050,,7.0,214.0,6,2,CBlock,1976,2009,NPkVill,1,3,146.0
527453060,RL,7.0,212.0,6,2,CBlock,1976,2009,NPkVill,1,3,148.5
527453140,RL,7.0,212.0,7,2,CBlock,1975,2009,NPkVill,1,2,123.0
527454050,RL,7.0,214.0,6,2,CBlock,1974,2009,NPkVill,1,3,147.0
527454130,RL,7.0,218.0,6,2,CBlock,1977,2009,NPkVill,1,3,137.9
527455050,,7.0,220.0,6,2,CBlock,1978,2009,NPkVill,1,3,147.0
527455060,RL,7.0,213.0,6,2,CBlock,1978,2009,NPkVill,1,3,148.5
527455080,RL,7.0,220.0,6,2,CBlock,1978,2009,NPkVill,1,3,138.0
527455090,RL,7.0,195.0,7,1,CBlock,1976,2009,NPkVill,1,2,128.5
527455240,RL,20.0,664.0,5,1,CBlock,1967,2009,NAmes,1,3,100.0
527455280,RL,,995.0,5,1,PConc,1966,2009,NAmes,1,3,148.8
528102040,RL,29.0,1157.0,10,2,PConc,2006,2009,NridgHt,1,3,337.5
528102140,RL,34.0,1325.0,9,3,PConc,2007,2009,NridgHt,1,4,462.0
528104070,,32.0,1256.0,9,3,PConc,2008,2009,NridgHt,1,4,485.0
528106020,RL,32.0,1434.0,10,2,PConc,2008,2009,NridgHt,1,2,555.0
528106070,RL,33.0,1224.0,9,2,PConc,2006,2009,NridgHt,1,2,325.0
528108010,RL,34.0,1322.0,8,2,PConc,2007,2009,NridgHt,1,3,256.3
528108020,RL,30.0,1180.0,8,2,PConc,2008,2009,NridgHt,1,3,253.293
528108040,RL,29.0,1147.0,9,2,PConc,2009,2009,NridgHt,1,3,398.8
528108070,RL,29.0,1051.0,9,2,PConc,2008,2009,NridgHt,1,3,335.0
528108130,RL,29.0,1147.0,9,2,PConc,2008,2009,NridgHt,1,3,404.0
528108140,RL,29.0,1135.0,10,2,CBlock,2009,2009,NridgHt,1,3,402.861
528110010,RL,30.0,1252.0,10,2,PConc,2008,2009,NridgHt,1,3,451.95
528110020,RL,32.0,1272.0,10,2,PConc,2007,2009,NridgHt,1,2,610.0
528110090,RL,33.0,1291.0,9,3,PConc,2008,2009,NridgHt,1,4,582.933
528112040,RL,29.0,1076.0,9,2,PConc,2008,2009,NridgHt,1,3,360.0
528116010,,39.0,1567.0,8,2,PConc,2004,2009,NridgHt,1,3,296.0
528118060,RL,18.0,2165.0,8,2,PConc,2007,2009,NridgHt,1,5,409.9
528120020,RL,27.0,1035.0,8,2,PConc,2006,2009,NridgHt,1,3,255.5
528120030,RL,27.0,963.0,9,2,PConc,2008,2009,NridgHt,1,3,335.0
528120160,RL,23.0,891.0,8,2,PConc,2004,2009,NridgHt,1,3,274.9
528120170,RL,23.0,1010.0,9,2,PConc,2006,2009,NridgHt,1,2,300.0
528138010,RL,31.0,1255.0,9,2,PConc,2008,2009,NridgHt,1,3,324.0
528142040,,23.0,821.0,9,2,PConc,2004,2009,NridgHt,1,4,350.0
528142090,RL,33.0,1056.0,8,2,PConc,2004,2009,NridgHt,1,3,280.0
528142130,RL,26.0,990.0,8,2,PConc,2003,2009,NridgHt,1,3,284.0
528142150,RL,27.0,1196.0,7,2,PConc,2003,2009,NridgHt,1,3,269.5
528144020,RL,24.0,886.0,7,2,PConc,2009,2009,NridgHt,1,3,233.17
528166060,RL,31.0,1252.0,10,2,PConc,2003,2009,NridgHt,1,3,386.25
528166090,RL,34.0,1419.0,9,2,PConc,2003,2009,NridgHt,1,3,445.0
528168030,RL,29.0,1232.0,8,3,PConc,2003,2009,NridgHt,1,4,290.0
528172060,,21.0,897.0,8,2,PConc,2006,2009,NridgHt,1,3,255.9
528174050,RL,14.0,641.0,6,2,PConc,2005,2009,NridgHt,1,2,213.0
528174060,RL,10.0,500.0,6,2,PConc,2005,2009,NridgHt,1,1,196.0
528174070,RL,10.0,476.0,6,2,PConc,2005,2009,NridgHt,1,1,184.5
528175050,RL,24.0,958.0,7,2,PConc,2007,2009,NridgHt,1,2,212.5
528175060,RL,10.0,465.0,7,2,PConc,2007,2009,NridgHt,1,2,230.0
528176030,RL,30.0,1378.0,10,2,PConc,2004,2009,NridgHt,1,2,552.0
528178010,RL,36.0,1418.0,8,2,PConc,2003,2009,NridgHt,1,3,382.5
528180120,RL,13.0,687.0,9,2,PConc,2008,2009,NridgHt,1,2,320.0
528180130,RL,15.0,601.0,9,2,PConc,2008,2009,NridgHt,1,2,248.5
528186010,RL,39.0,1558.0,8,2,PConc,2002,2009,NridgHt,1,3,286.5
528186180,RL,15.0,580.0,8,2,PConc,2006,2009,NridgHt,1,2,254.0
528188020,RL,15.0,323.0,7,2,PConc,2003,2009,NridgHt,1,2,173.0
528188060,RL,11.0,211.0,7,2,PConc,2003,2009,NridgHt,1,2,173.0
528218090,,19.0,1015.0,7,2,PConc,2005,2009,Gilbert,1,3,184.0
528220040,RL,17.0,829.0,6,2,PConc,2005,2009,Gilbert,1,3,167.8
528221060,RL,45.0,1170.0,6,2,PConc,2005,2009,Gilbert,1,3,174.0
528221070,RL,37.0,1107.0,6,2,PConc,2005,2009,Gilbert,1,3,174.0
528228290,RL,16.0,342.0,7,2,PConc,2007,2009,Blmngtn,1,2,174.0
528228295,RL,16.0,338.0,7,2,PConc,2007,2009,Blmngtn,1,1,175.9
528228435,RL,13.0,296.0,7,2,PConc,2005,2009,Blmngtn,1,2,192.5
528228450,RL,13.0,296.0,7,2,PConc,2005,2009,Blmngtn,1,1,181.0
528228455,RL,13.0,296.0,7,2,PConc,2005,2009,Blmngtn,1,2,180.0
528228460,,13.0,296.0,7,2,PConc,2005,2009,Blmngtn,1,2,160.2
528235010,RL,22.0,724.0,7,2,PConc,2004,2009,Gilbert,1,3,188.5
528235090,RL,,750.0,6,2,PConc,2002,2009,Gilbert,1,4,200.0
528235200,RL,18.0,876.0,7,2,PConc,2004,2009,Gilbert,1,3,170.0
528240030,RL,19.0,742.0,7,2,PConc,2004,2009,Gilbert,1,3,189.5
528240060,,,720.0,8,2,PConc,2002,2009,Gilbert,1,3,184.1
528240150,RL,19.0,941.0,7,2,PConc,2004,2009,Gilbert,1,3,195.5
528250020,RL,,833.0,7,2,PConc,2003,2009,Gilbert,1,3,192.0
528250040,RL,,759.0,7,2,PConc,2003,2009,Gilbert,1,3,178.0
528253010,,10.0,470.0,7,2,PConc,2007,2009,NridgHt,1,2,207.5
528275070,RL,,817.0,7,2,PConc,2000,2009,Gilbert,1,4,236.0
528275160,RL,,1198.0,8,2,PConc,2002,2009,Gilbert,1,4,257.5
528280230,RL,,1136.0,6,2,PConc,2000,2009,Gilbert,1,3,244.0
528290030,RL,19.0,904.0,7,2,PConc,2004,2009,Gilbert,1,3,167.0
528290120,RL,18.0,755.0,6,2,PConc,2000,2009,Gilbert,1,3,179.0
528290180,RL,13.0,783.0,6,2,PConc,2000,2009,Gilbert,1,3,190.0
528290190,RL,19.0,720.0,7,2,PConc,1999,2009,Gilbert,1,3,156.0
528292030,RL,,1477.0,7,2,PConc,1999,2009,Gilbert,1,4,245.0
528292040,RL,,2293.0,6,2,PConc,1999,2009,Gilbert,1,3,181.0
528292070,RL,,813.0,7,2,PConc,1999,2009,Gilbert,1,3,214.0
528294050,RL,20.0,729.0,7,2,PConc,1999,2009,Gilbert,1,3,168.0
528315090,RL,25.0,876.0,8,2,PConc,1999,2009,NoRidge,1,3,337.0
528321010,RL,53.0,1406.0,8,2,PConc,1995,2009,NoRidge,1,4,403.0
528327070,RL,32.0,1182.0,8,2,PConc,2000,2009,NoRidge,1,4,327.0
528344040,,,1537.0,8,2,PConc,1998,2009,NoRidge,1,3,340.0
528344100,RL,30.0,1134.0,8,2,PConc,1998,2009,NoRidge,1,4,336.0
528354050,RL,24.0,948.0,7,2,PConc,1996,2009,NoRidge,1,3,265.0
528363050,RL,,999.0,8,2,PConc,1994,2009,NoRidge,1,3,315.0
528365070,RL,27.0,920.0,7,2,PConc,1993,2009,NoRidge,1,4,260.0
528385050,RL,24.0,844.0,7,2,PConc,1995,2009,NoRidge,1,3,260.0
528387030,RL,,1086.0,8,2,PConc,1993,2009,NoRidge,1,3,263.55
528390100,RL,16.0,4328.0,8,2,PConc,1994,2009,NoRidge,1,4,402.0
528390210,RL,,2783.0,7,2,PConc,1994,2009,NoRidge,1,3,248.0
528427020,RL,23.0,893.0,8,2,PConc,2008,2009,Somerst,1,3,244.6
528431020,RL,26.0,1040.0,8,2,PConc,2008,2009,Somerst,1,3,275.0
528431070,RL,24.0,948.0,8,2,PConc,2008,2009,Somerst,1,3,257.5
528435030,RL,24.0,860.0,8,2,PConc,2008,2009,Somerst,1,3,287.09
528435050,RL,26.0,941.0,8,2,PConc,2007,2009,Somerst,1,3,275.5
528439060,RL,23.0,849.0,8,2,PConc,2006,2009,Somerst,1,3,245.0
528441020,RL,23.0,899.0,7,2,PConc,2005,2009,Somerst,1,3,253.0
528441090,RL,26.0,1034.0,9,2,PConc,2005,2009,Somerst,1,2,468.0
528456180,FV,22.0,803.0,7,2,PConc,2009,2009,Somerst,1,3,252.678
528456220,FV,23.0,836.0,8,2,PConc,2008,2009,Somerst,1,3,210.0
528456240,FV,23.0,730.0,6,2,PConc,2009,2009,Somerst,1,2,208.3
528458020,FV,27.0,743.0,7,2,PConc,2008,2009,Somerst,1,3,225.0
528458040,FV,22.0,803.0,8,2,PConc,2009,2009,Somerst,1,3,229.456
528458060,FV,22.0,803.0,7,2,PConc,2008,2009,Somerst,1,3,229.8
528458140,FV,34.0,1171.0,9,2,PConc,2007,2009,Somerst,1,3,250.0
528458160,FV,26.0,853.0,9,2,PConc,2009,2009,Somerst,1,2,370.878
528458180,FV,23.0,697.0,8,2,PConc,2006,2009,Somerst,1,2,238.5
528477050,FV,26.0,1022.0,10,2,PConc,2008,2009,Somerst,1,3,310.0
528477070,FV,26.0,985.0,8,2,PConc,2006,2009,Somerst,1,3,270.0
528480040,,26.0,982.0,8,2,PConc,2005,2009,Somerst,1,3,252.0
528480130,FV,20.0,755.0,7,2,PConc,2006,2009,Somerst,1,2,241.0
528480170,FV,20.0,755.0,8,2,PConc,2008,2009,Somerst,1,3,264.5
528482040,FV,26.0,987.0,7,2,PConc,2006,2009,Somerst,1,3,291.0
528482130,FV,23.0,871.0,7,2,PConc,2003,2009,Somerst,1,4,263.0
528488100,FV,19.0,697.0,7,2,PConc,2004,2009,Somerst,1,2,185.0
528490040,FV,21.0,812.0,7,2,PConc,2003,2009,Somerst,1,3,234.5
528490070,FV,20.0,755.0,7,2,PConc,2003,2009,Somerst,1,3,209.0
531363010,RL,24.0,892.0,7,1,PConc,2007,2009,SawyerW,1,3,159.0
531363030,RL,19.0,697.0,7,1,PConc,2006,2009,SawyerW,1,3,152.0
531363050,RL,19.0,697.0,6,1,PConc,2004,2009,SawyerW,1,3,143.5
531369010,RL,29.0,987.0,7,2,PConc,2004,2009,SawyerW,1,3,193.0
531369020,RL,23.0,942.0,8,2,PConc,2004,2009,SawyerW,1,3,203.0
531371050,RL,20.0,937.0,7,2,PConc,2003,2009,SawyerW,1,2,184.9
531375040,RL,19.0,1214.0,7,1,PConc,2004,2009,SawyerW,1,3,159.0
531375090,RL,19.0,1214.0,5,1,PConc,2004,2009,SawyerW,1,3,142.0
531375130,RL,18.0,1157.0,5,2,PConc,2003,2009,SawyerW,1,3,153.0
531376090,RL,19.0,681.0,7,2,PConc,2008,2009,SawyerW,1,2,224.243
531379050,RL,13.0,1068.0,7,2,PConc,1996,2009,SawyerW,1,4,220.0
531382070,RL,27.0,1021.0,8,2,PConc,2005,2009,SawyerW,1,2,257.0
531385020,RL,20.0,792.0,7,2,PConc,2001,2009,SawyerW,1,3,189.0
531450120,RL,21.0,716.0,6,2,PConc,1992,2009,SawyerW,1,3,171.5
531452010,RL,23.0,1000.0,6,1,CBlock,1980,2009,SawyerW,1,3,120.0
531452070,,15.0,667.0,6,2,PConc,1990,2009,SawyerW,1,2,145.0
531452260,RL,21.0,846.0,7,2,PConc,1994,2009,SawyerW,1,3,184.0
531453100,RL,,954.0,6,2,CBlock,1986,2009,SawyerW,1,3,162.0
531475220,RL,23.0,766.0,6,2,Slab,1981,2009,SawyerW,2,4,160.0
531477020,RH,18.0,780.0,4,1,CBlock,1950,2009,SawyerW,1,2,82.0
531479020,RH,18.0,836.0,6,1,BrkTil,1928,2009,SawyerW,1,2,76.0
532353020,RL,19.0,906.0,5,1,CBlock,1962,2009,Sawyer,1,3,110.0
532353130,RL,22.0,656.0,5,1,CBlock,1977,2009,Sawyer,1,3,135.0
532354160,RL,,790.0,5,1,CBlock,1961,2009,Sawyer,1,3,141.0
532354230,RL,,843.0,5,1,CBlock,1961,2009,Sawyer,1,2,122.0
532376070,RL,,865.0,5,2,CBlock,1965,2009,Sawyer,1,3,124.1
532376110,RL,,724.0,5,1,CBlock,1963,2009,Sawyer,1,3,129.0
532377130,RL,24.0,929.0,5,1,CBlock,1961,2009,Sawyer,1,3,131.4
532378120,RL,18.0,769.0,5,1,CBlock,1965,2009,Sawyer,1,3,62.383
532378180,RL,20.0,664.0,5,1,CBlock,1962,2009,Sawyer,1,3,123.0
532478020,RL,,1456.0,8,2,CBlock,1980,2009,Veenker,1,2,275.0
533135020,RL,,1110.0,7,2,PConc,1991,2009,NoRidge,1,3,235.0
533206020,FV,10.0,268.0,7,2,PConc,2004,2009,Somerst,1,3,280.75
533210010,FV,12.0,367.0,6,2,PConc,2009,2009,Somerst,1,2,164.5
533210020,FV,9.0,279.0,6,2,PConc,2009,2009,Somerst,1,2,173.733
533213010,FV,,356.0,6,2,PConc,2008,2009,Somerst,1,2,222.0
533213020,FV,,392.0,6,1,PConc,2008,2009,Somerst,1,1,195.0
533213040,FV,10.0,300.0,6,2,PConc,1999,2009,Somerst,1,3,172.5
533221040,FV,10.0,279.0,6,2,PConc,2000,2009,Somerst,1,2,180.0
533223030,FV,11.0,350.0,7,2,PConc,1999,2009,Somerst,1,3,156.0
533236050,FV,7.0,246.0,8,2,PConc,1999,2009,Somerst,1,3,172.5
533252040,RL,,1365.0,8,2,CBlock,1977,2009,Veenker,1,2,318.75
533253070,RL,19.0,351.0,8,1,CBlock,1981,2009,Greens,1,1,211.5
533254050,RL,34.0,1432.0,7,1,CBlock,1981,2009,Veenker,1,2,241.6
533254110,RL,24.0,892.0,8,2,CBlock,1976,2009,Veenker,1,4,180.5
533352150,,,928.0,4,2,CBlock,1976,2009,Sawyer,1,3,150.0
534125080,,24.0,1087.0,6,1,CBlock,1968,2009,NWAmes,1,4,154.0
534127130,RL,,1089.0,6,2,CBlock,1970,2009,NWAmes,1,2,185.0
534127170,RL,,851.0,6,2,CBlock,1968,2009,NWAmes,1,3,185.75
534128010,RL,,965.0,7,2,CBlock,1973,2009,NWAmes,1,3,200.0
534128020,RL,,1183.0,7,2,CBlock,1974,2009,NWAmes,1,3,206.0
534128100,RL,,1202.0,6,1,CBlock,1972,2009,NWAmes,1,3,162.0
534128190,RL,24.0,966.0,6,2,PConc,1967,2009,NWAmes,1,5,256.9
534129080,RL,,1660.0,6,1,CBlock,1967,2009,NWAmes,1,3,197.9
534129370,RL,24.0,892.0,5,2,CBlock,1969,2009,NWAmes,1,3,163.0
534129380,RL,23.0,836.0,6,1,CBlock,1969,2009,NWAmes,1,3,113.0
534151120,RL,,1280.0,7,1,PConc,1977,2009,NWAmes,1,4,230.0
534152120,RL,24.0,897.0,6,2,CBlock,1977,2009,NWAmes,1,2,167.9
534175080,RL,24.0,942.0,7,2,PConc,1998,2009,NWAmes,1,3,213.25
534177230,RL,21.0,780.0,8,2,PConc,2001,2009,NWAmes,1,3,227.0
534200030,RL,19.0,662.0,5,1,PConc,1967,2009,NAmes,1,2,130.0
534202170,RL,24.0,892.0,5,1,CBlock,1967,2009,NAmes,1,3,143.0
534226120,RL,21.0,845.0,5,1,CBlock,1965,2009,NAmes,1,2,117.5
534250400,RL,24.0,892.0,7,2,CBlock,1974,2009,NWAmes,1,4,168.5
534251030,RL,,1533.0,6,2,CBlock,1971,2009,NWAmes,1,3,172.5
534252240,RL,,910.0,6,2,CBlock,1967,2009,NWAmes,1,3,161.5
534275060,RL,18.0,691.0,4,1,CBlock,1960,2009,NAmes,1,2,141.5
534275100,RL,20.0,755.0,5,1,CBlock,1959,2009,NAmes,1,3,118.0
534276040,RL,21.0,845.0,6,1,CBlock,1959,2009,NAmes,1,2,127.5
534277090,RL,,878.0,4,1,CBlock,1957,2009,NAmes,1,3,140.0
534278070,RL,,1254.0,5,2,CBlock,1956,2009,NAmes,1,3,177.625
534278230,RL,26.0,1066.0,5,2,CBlock,1958,2009,NAmes,2,4,110.0
534400050,RL,30.0,929.0,6,1,CBlock,1964,2009,NAmes,1,3,167.0
534400290,RL,26.0,869.0,5,1,CBlock,1961,2009,NAmes,1,3,153.0
534402060,,35.0,975.0,5,1,CBlock,1964,2009,NAmes,1,3,145.1
534402140,RL,,1022.0,5,1,CBlock,1966,2009,NAmes,1,3,154.0
534402170,RL,,833.0,5,2,CBlock,1965,2009,NAmes,1,4,177.5
534403370,RL,,1124.0,6,1,CBlock,1964,2009,NAmes,1,3,158.0
534426110,RL,24.0,892.0,5,1,CBlock,1959,2009,NAmes,1,3,124.5
534429150,RL,26.0,1066.0,6,1,CBlock,1961,2009,NAmes,1,4,174.5
534431130,RL,21.0,907.0,5,1,CBlock,1955,2009,NAmes,1,2,122.0
534450150,RL,15.0,495.0,4,1,CBlock,1940,2009,BrkSide,1,2,82.5
534451110,RL,,652.0,5,1,CBlock,1950,2009,BrkSide,1,3,110.0
534475185,RL,39.0,1130.0,6,1,CBlock,1953,2009,NAmes,1,2,149.5
534475250,RL,27.0,920.0,6,1,CBlock,1967,2009,NAmes,1,2,175.0
534476150,,24.0,892.0,6,1,CBlock,1953,2009,NAmes,1,3,167.0
534476320,RL,24.0,892.0,5,1,CBlock,1956,2009,NAmes,1,2,128.9
534477110,RL,24.0,892.0,6,1,CBlock,1950,2009,NAmes,1,3,140.0
534478230,,24.0,892.0,5,1,CBlock,1950,2009,NAmes,1,3,147.0
535101120,RL,20.0,831.0,5,2,CBlock,1967,2009,NAmes,2,4,124.0
535104120,,28.0,982.0,6,2,CBlock,1961,2009,NAmes,1,3,187.5
535105100,RL,,883.0,6,1,CBlock,1963,2009,NAmes,1,3,159.0
535125070,RL,24.0,1365.0,6,2,CBlock,1966,2009,NAmes,1,2,256.0
535125090,RL,26.0,1263.0,7,2,CBlock,1965,2009,NAmes,1,3,205.0
535126010,RL,30.0,1208.0,6,2,CBlock,1968,2009,NAmes,1,4,193.5
535126100,RL,37.0,1260.0,6,1,CBlock,1968,2009,NAmes,1,2,110.0
535150070,RL,,1162.0,4,2,BrkTil,1920,2009,NAmes,1,4,104.9
535151040,RL,22.0,814.0,5,1,CBlock,1956,2009,NAmes,1,3,150.0
535152230,RL,21.0,780.0,6,1,CBlock,1957,2009,NAmes,1,3,156.5
535154060,RL,,1141.0,7,1,CBlock,1960,2009,NAmes,1,3,176.0
535154130,,20.0,858.0,6,2,CBlock,1959,2009,NAmes,1,3,149.5
535175030,RL,24.0,892.0,6,2,CBlock,1958,2009,NAmes,1,3,139.0
535175050,,20.0,1152.0,6,1,CBlock,1958,2009,NAmes,1,3,155.0
535178040,RL,21.0,813.0,5,1,CBlock,1956,2009,NAmes,1,3,120.0
535178120,RL,21.0,813.0,5,1,CBlock,1955,2009,NAmes,1,3,153.0
535179160,RL,24.0,966.0,4,1,CBlock,1956,2009,NAmes,1,3,144.0
535300120,RL,37.0,1793.0,6,1,CBlock,1962,2009,NAmes,1,3,176.0
535301170,,23.0,793.0,5,1,CBlock,1954,2009,NAmes,1,3,153.0
535302120,RL,23.0,881.0,5,2,PConc,1958,2009,NAmes,2,4,135.0
535303110,RL,16.0,755.0,6,1,CBlock,1954,2009,NAmes,1,3,131.0
535303150,RL,24.0,988.0,5,1,PConc,1953,2009,NAmes,1,3,123.0
535304100,RL,20.0,1214.0,5,1,CBlock,1951,2009,NAmes,1,2,126.0
535325290,RL,18.0,969.0,4,1,CBlock,1955,2009,NAmes,1,2,115.0
535351050,RL,23.0,1353.0,5,1,CBlock,1951,2009,NAmes,1,2,164.9
535352090,RL,24.0,788.0,5,1,CBlock,1945,2009,NAmes,1,2,113.0
